WARNING: can't use fused dropout_add_rms_norm. Fused dropout_add_rms_norm requires dropout_layer_norm which can be found from flash_attn
WARNING: can't use fused dropout_add_rms_norm. Fused dropout_add_rms_norm requires dropout_layer_norm which can be found from flash_attn
WARNING: can't use fused dropout_add_rms_norm. Fused dropout_add_rms_norm requires dropout_layer_norm which can be found from flash_attn
WARNING: can't use fused dropout_add_rms_norm. Fused dropout_add_rms_norm requires dropout_layer_norm which can be found from flash_attn
Overriding: task_type = pretrain
Overriding: data_dir = data/02_train_data_more
Overriding: out_dir = out/2024_06_22_21_19_43
[2024-06-22 21:19:53,315 - INFO - __main__]: tokens per iteration will be: 2,097,152
[2024-06-22 21:19:53,315 - INFO - __main__]: breaks down as: 32 grad_accum_steps * 4 processes * 8 train_batch_size * 2048 max_seq_len
[2024-06-22 21:19:53,316 - INFO - __main__]: Initializing model and optimizer
[2024-06-22 21:20:28,825 - INFO - utils.train]: num decayed parameter tensors: 226, with 1,773,404,160 parameters
[2024-06-22 21:20:28,825 - INFO - utils.train]: num non-decayed parameter tensors: 161, with 264,192 parameters
[2024-06-22 21:20:28,825 - INFO - utils.train]: using apex fused AdamW
[2024-06-22 21:20:28,825 - INFO - __main__]: Initialized  model and optimizer, 35.5097s
[2024-06-22 21:20:28,825 - INFO - __main__]: Wrapping model into DDP container
[2024-06-22 21:20:28,905 - INFO - __main__]: Wrapped  model into DDP container, 0.0791s
[2024-06-22 21:20:32,077 - WARNING - dataset.dataset_pretrain]: file data/02_train_data_more/01_bin_for_train_hf/file_004_00035.bin is empty, set np.array([]) instead.
[2024-06-22 21:20:41,486 - INFO - dataset.dataset_pretrain]: Loaded data/02_train_data_more PretokDatasetWithIndex, train_num_samples: 13,478,511, valid_num_samples: 1,348
[2024-06-22 21:20:41,488 - INFO - __main__]: Skipping 0 iters (0 skip_batches_per_device)
[2024-06-22 21:20:46,506 - INFO - __main__]: Skipped  0 iters (0 skip_batches_per_device), 5.0180s
[2024-06-22 21:20:47,253 - INFO - __main__]: Start training loop
[2024-06-22 21:20:47,255 - INFO - __main__]: Estimating loss, split=train, train_batch_size=8, num_iters=168
[2024-06-22 21:21:56,682 - INFO - __main__]: Estimating loss, split=valid, valid_batch_size=8, num_iters=168
[2024-06-22 21:23:01,002 - INFO - __main__]: step 0: train loss 11.4724, valid loss 11.4788, 133.7491s
[2024-06-22 21:23:38,617 - INFO - __main__]: 0 | loss 11.4773 | lr 3.456221e-07 | 37.6109s | mfu -100.00% | micro_time0: 1.0614s | micro_time1: 1.0623s | last_micro_time: 4.6216s | optim_step_time: 2.6235s
[2024-06-22 21:40:36,731 - INFO - __main__]: 27 | loss 9.7320 | lr 9.677419e-06 | 37.7436s | mfu 54.58% | micro_time0: 1.0580s | micro_time1: 1.0659s | last_micro_time: 4.5166s | optim_step_time: 2.2226s
[2024-06-22 21:41:14,565 - INFO - __main__]: 28 | loss 9.6739 | lr 1.002304e-05 | 37.8339s | mfu 54.56% | micro_time0: 1.0560s | micro_time1: 1.0686s | last_micro_time: 4.6435s | optim_step_time: 2.2955s
[2024-06-22 21:41:52,159 - INFO - __main__]: 29 | loss 9.6133 | lr 1.036866e-05 | 37.5942s | mfu 54.58% | micro_time0: 1.0544s | micro_time1: 1.0622s | last_micro_time: 4.5658s | optim_step_time: 2.2669s
[2024-06-22 21:42:29,797 - INFO - __main__]: 30 | loss 9.5807 | lr 1.071429e-05 | 37.6380s | mfu 54.60% | micro_time0: 1.0509s | micro_time1: 1.0559s | last_micro_time: 4.6893s | optim_step_time: 2.5130s
[2024-06-22 21:43:07,177 - INFO - __main__]: 31 | loss 9.6049 | lr 1.105991e-05 | 37.3802s | mfu 54.64% | micro_time0: 1.0475s | micro_time1: 1.0552s | last_micro_time: 4.4392s | optim_step_time: 2.2035s
[2024-06-22 21:43:44,813 - INFO - __main__]: 32 | loss 9.6027 | lr 1.140553e-05 | 37.6353s | mfu 54.65% | micro_time0: 1.0516s | micro_time1: 1.0597s | last_micro_time: 4.5715s | optim_step_time: 2.3662s
[2024-06-22 21:44:22,614 - INFO - __main__]: 33 | loss 9.5207 | lr 1.175115e-05 | 37.8013s | mfu 54.63% | micro_time0: 1.0526s | micro_time1: 1.0628s | last_micro_time: 4.6587s | optim_step_time: 1.8066s
[2024-06-22 21:45:00,464 - INFO - __main__]: 34 | loss 9.5570 | lr 1.209677e-05 | 37.8482s | mfu 54.61% | micro_time0: 1.0545s | micro_time1: 1.0679s | last_micro_time: 4.5571s | optim_step_time: 2.3254s
[2024-06-22 21:45:37,911 - INFO - __main__]: 35 | loss 9.3860 | lr 1.244240e-05 | 37.4488s | mfu 54.65% | micro_time0: 1.0601s | micro_time1: 1.0709s | last_micro_time: 4.1956s | optim_step_time: 1.9438s
[2024-06-22 21:46:15,244 - INFO - __main__]: 36 | loss 9.4266 | lr 1.278802e-05 | 37.3331s | mfu 54.70% | micro_time0: 1.0561s | micro_time1: 1.0663s | last_micro_time: 4.1744s | optim_step_time: 1.9337s
[2024-06-22 21:46:53,226 - INFO - __main__]: 37 | loss 9.4035 | lr 1.313364e-05 | 37.9823s | mfu 54.65% | micro_time0: 1.0550s | micro_time1: 1.3668s | last_micro_time: 4.5914s | optim_step_time: 2.6600s
[2024-06-22 21:47:30,713 - INFO - __main__]: 38 | loss 9.3112 | lr 1.347926e-05 | 37.4868s | mfu 54.68% | micro_time0: 1.0500s | micro_time1: 1.0573s | last_micro_time: 4.5270s | optim_step_time: 2.3305s
[2024-06-22 21:48:08,183 - INFO - __main__]: 39 | loss 9.3473 | lr 1.382488e-05 | 37.4705s | mfu 54.70% | micro_time0: 1.0476s | micro_time1: 1.0557s | last_micro_time: 4.5863s | optim_step_time: 2.3725s
[2024-06-22 21:48:45,823 - INFO - __main__]: 40 | loss 9.3236 | lr 1.417051e-05 | 37.6399s | mfu 54.70% | micro_time0: 1.0513s | micro_time1: 1.0576s | last_micro_time: 4.6292s | optim_step_time: 2.4957s
[2024-06-22 21:49:23,507 - INFO - __main__]: 41 | loss 9.2845 | lr 1.451613e-05 | 37.6833s | mfu 54.70% | micro_time0: 1.0540s | micro_time1: 1.0612s | last_micro_time: 4.5369s | optim_step_time: 2.4742s
[2024-06-22 21:50:01,304 - INFO - __main__]: 42 | loss 9.3146 | lr 1.486175e-05 | 37.7974s | mfu 54.67% | micro_time0: 1.0541s | micro_time1: 1.0640s | last_micro_time: 4.5510s | optim_step_time: 2.2678s
[2024-06-22 21:50:39,026 - INFO - __main__]: 43 | loss 9.2291 | lr 1.520737e-05 | 37.7220s | mfu 54.66% | micro_time0: 1.0580s | micro_time1: 1.0697s | last_micro_time: 4.3961s | optim_step_time: 2.1143s
[2024-06-22 21:51:16,589 - INFO - __main__]: 44 | loss 9.2484 | lr 1.555300e-05 | 37.5586s | mfu 54.68% | micro_time0: 1.0619s | micro_time1: 1.0683s | last_micro_time: 4.3216s | optim_step_time: 1.7406s
[2024-06-22 21:51:54,191 - INFO - __main__]: 45 | loss 9.1839 | lr 1.589862e-05 | 37.5662s | mfu 54.69% | micro_time0: 1.0566s | micro_time1: 1.0670s | last_micro_time: 4.4054s | optim_step_time: 2.0842s
[2024-06-22 21:52:31,850 - INFO - __main__]: 46 | loss 9.1761 | lr 1.624424e-05 | 37.6993s | mfu 54.69% | micro_time0: 1.0540s | micro_time1: 1.0698s | last_micro_time: 4.6080s | optim_step_time: 2.3303s
[2024-06-22 21:53:09,409 - INFO - __main__]: 47 | loss 9.1116 | lr 1.658986e-05 | 37.5593s | mfu 54.70% | micro_time0: 1.0473s | micro_time1: 1.0562s | last_micro_time: 4.6829s | optim_step_time: 2.6954s
[2024-06-22 21:53:47,196 - INFO - __main__]: 48 | loss 9.1495 | lr 1.693548e-05 | 37.7580s | mfu 54.68% | micro_time0: 1.0490s | micro_time1: 1.0609s | last_micro_time: 4.4680s | optim_step_time: 2.2312s
[2024-06-22 21:54:24,318 - INFO - __main__]: 49 | loss 9.1130 | lr 1.728111e-05 | 37.1504s | mfu 54.76% | micro_time0: 1.0519s | micro_time1: 1.0605s | last_micro_time: 4.1528s | optim_step_time: 1.9807s
[2024-06-22 21:55:01,819 - INFO - __main__]: 50 | loss 9.0598 | lr 1.762673e-05 | 37.5014s | mfu 54.77% | micro_time0: 1.0486s | micro_time1: 1.0540s | last_micro_time: 4.5456s | optim_step_time: 2.3310s
[2024-06-22 21:55:39,577 - INFO - __main__]: 51 | loss 9.0063 | lr 1.797235e-05 | 37.7580s | mfu 54.75% | micro_time0: 1.0544s | micro_time1: 1.0623s | last_micro_time: 4.6605s | optim_step_time: 2.3357s
[2024-06-22 21:56:17,070 - INFO - __main__]: 52 | loss 9.0045 | lr 1.831797e-05 | 37.4928s | mfu 54.76% | micro_time0: 1.0573s | micro_time1: 1.0633s | last_micro_time: 4.3193s | optim_step_time: 2.0947s
[2024-06-22 21:56:54,507 - INFO - __main__]: 53 | loss 9.0322 | lr 1.866359e-05 | 37.4174s | mfu 54.79% | micro_time0: 1.0556s | micro_time1: 1.0684s | last_micro_time: 4.1608s | optim_step_time: 1.9514s
[2024-06-22 21:57:32,157 - INFO - __main__]: 54 | loss 8.9944 | lr 1.900922e-05 | 37.6685s | mfu 54.78% | micro_time0: 1.0575s | micro_time1: 1.0687s | last_micro_time: 4.3234s | optim_step_time: 2.0153s
[2024-06-22 21:58:10,129 - INFO - __main__]: 55 | loss 8.9457 | lr 1.935484e-05 | 37.9737s | mfu 54.72% | micro_time0: 1.0590s | micro_time1: 1.0688s | last_micro_time: 4.7655s | optim_step_time: 1.9901s
[2024-06-22 21:58:47,671 - INFO - __main__]: 56 | loss 8.8987 | lr 1.970046e-05 | 37.5417s | mfu 54.73% | micro_time0: 1.0554s | micro_time1: 1.0633s | last_micro_time: 4.4570s | optim_step_time: 2.1542s
[2024-06-22 21:59:25,306 - INFO - __main__]: 57 | loss 8.9568 | lr 2.004608e-05 | 37.5341s | mfu 54.75% | micro_time0: 1.0521s | micro_time1: 1.0615s | last_micro_time: 4.4547s | optim_step_time: 2.1279s
[2024-06-22 22:00:02,709 - INFO - __main__]: 58 | loss 8.8766 | lr 2.039171e-05 | 37.5035s | mfu 54.76% | micro_time0: 1.0491s | micro_time1: 1.0568s | last_micro_time: 4.4894s | optim_step_time: 2.5593s
[2024-06-22 22:00:40,291 - INFO - __main__]: 59 | loss 8.8582 | lr 2.073733e-05 | 37.5822s | mfu 54.76% | micro_time0: 1.0485s | micro_time1: 1.0640s | last_micro_time: 4.6609s | optim_step_time: 2.4714s
[2024-06-22 22:01:18,597 - INFO - __main__]: 60 | loss 8.8550 | lr 2.108295e-05 | 38.3059s | mfu 54.66% | micro_time0: 1.0475s | micro_time1: 1.0608s | last_micro_time: 4.6211s | optim_step_time: 2.2008s
[2024-06-22 22:01:56,130 - INFO - __main__]: 61 | loss 8.8247 | lr 2.142857e-05 | 37.5331s | mfu 54.68% | micro_time0: 1.0479s | micro_time1: 1.0577s | last_micro_time: 4.4534s | optim_step_time: 2.2214s
[2024-06-22 22:02:33,307 - INFO - __main__]: 62 | loss 8.7846 | lr 2.177419e-05 | 37.1765s | mfu 54.75% | micro_time0: 1.0523s | micro_time1: 1.0612s | last_micro_time: 4.0490s | optim_step_time: 1.9629s
[2024-06-22 22:03:11,133 - INFO - __main__]: 63 | loss 8.7183 | lr 2.211982e-05 | 37.8262s | mfu 54.72% | micro_time0: 1.0560s | micro_time1: 1.0631s | last_micro_time: 4.5599s | optim_step_time: 2.1567s
[2024-06-22 22:03:48,894 - INFO - __main__]: 64 | loss 8.6845 | lr 2.246544e-05 | 37.7594s | mfu 54.70% | micro_time0: 1.0574s | micro_time1: 1.0658s | last_micro_time: 4.4090s | optim_step_time: 2.1234s
[2024-06-22 22:04:26,635 - INFO - __main__]: 65 | loss 8.6883 | lr 2.281106e-05 | 37.7425s | mfu 54.69% | micro_time0: 1.0579s | micro_time1: 1.0659s | last_micro_time: 4.4203s | optim_step_time: 2.0497s
[2024-06-22 22:05:04,552 - INFO - __main__]: 66 | loss 8.6652 | lr 2.315668e-05 | 37.9169s | mfu 54.65% | micro_time0: 1.0568s | micro_time1: 1.0664s | last_micro_time: 4.6835s | optim_step_time: 1.8696s
[2024-06-22 22:05:42,123 - INFO - __main__]: 67 | loss 8.6666 | lr 2.350230e-05 | 37.5710s | mfu 54.66% | micro_time0: 1.0543s | micro_time1: 1.0640s | last_micro_time: 4.4001s | optim_step_time: 2.0652s
[2024-06-22 22:06:19,665 - INFO - __main__]: 68 | loss 8.5606 | lr 2.384793e-05 | 37.5426s | mfu 54.68% | micro_time0: 1.0562s | micro_time1: 1.0613s | last_micro_time: 4.5171s | optim_step_time: 2.2774s
[2024-06-22 22:06:57,891 - INFO - __main__]: 69 | loss 8.5987 | lr 2.419355e-05 | 38.2256s | mfu 54.60% | micro_time0: 1.0476s | micro_time1: 1.0586s | last_micro_time: 5.3156s | optim_step_time: 3.1509s
[2024-06-22 22:07:35,471 - INFO - __main__]: 70 | loss 8.5166 | lr 2.453917e-05 | 37.5800s | mfu 54.62% | micro_time0: 1.0546s | micro_time1: 1.0568s | last_micro_time: 4.6095s | optim_step_time: 2.3657s
[2024-06-22 22:08:12,806 - INFO - __main__]: 71 | loss 8.5385 | lr 2.488479e-05 | 37.2622s | mfu 54.68% | micro_time0: 1.0486s | micro_time1: 1.0608s | last_micro_time: 4.2421s | optim_step_time: 2.1305s
[2024-06-22 22:08:50,741 - INFO - __main__]: 72 | loss 8.4860 | lr 2.523041e-05 | 38.0084s | mfu 54.63% | micro_time0: 1.4187s | micro_time1: 1.0643s | last_micro_time: 4.4215s | optim_step_time: 2.1338s
[2024-06-22 22:09:28,381 - INFO - __main__]: 73 | loss 8.5143 | lr 2.557604e-05 | 37.6398s | mfu 54.64% | micro_time0: 1.0534s | micro_time1: 1.0685s | last_micro_time: 4.4118s | optim_step_time: 2.2096s
[2024-06-22 22:10:06,085 - INFO - __main__]: 74 | loss 8.4911 | lr 2.592166e-05 | 37.7030s | mfu 54.63% | micro_time0: 1.0574s | micro_time1: 1.0660s | last_micro_time: 4.4109s | optim_step_time: 2.1033s
[2024-06-22 22:10:43,592 - INFO - __main__]: 75 | loss 8.4445 | lr 2.626728e-05 | 37.5075s | mfu 54.66% | micro_time0: 1.0535s | micro_time1: 1.0670s | last_micro_time: 4.3742s | optim_step_time: 2.1495s
[2024-06-22 22:11:21,198 - INFO - __main__]: 76 | loss 8.4426 | lr 2.661290e-05 | 37.6066s | mfu 54.67% | micro_time0: 1.0527s | micro_time1: 1.0640s | last_micro_time: 4.5430s | optim_step_time: 2.3864s
[2024-06-22 22:11:58,780 - INFO - __main__]: 77 | loss 8.4103 | lr 2.695853e-05 | 37.5821s | mfu 54.68% | micro_time0: 1.0492s | micro_time1: 1.0560s | last_micro_time: 4.6738s | optim_step_time: 1.7451s
[2024-06-22 22:12:36,222 - INFO - __main__]: 78 | loss 8.3992 | lr 2.730415e-05 | 37.4415s | mfu 54.71% | micro_time0: 1.0496s | micro_time1: 1.0606s | last_micro_time: 4.5023s | optim_step_time: 2.2886s
[2024-06-22 22:13:13,665 - INFO - __main__]: 79 | loss 8.3794 | lr 2.764977e-05 | 37.4436s | mfu 54.74% | micro_time0: 1.0524s | micro_time1: 1.0584s | last_micro_time: 4.4820s | optim_step_time: 2.3049s
[2024-06-22 22:13:50,927 - INFO - __main__]: 80 | loss 8.3979 | lr 2.799539e-05 | 37.2621s | mfu 54.79% | micro_time0: 1.0534s | micro_time1: 1.0584s | last_micro_time: 4.2923s | optim_step_time: 2.1985s
[2024-06-22 22:14:28,710 - INFO - __main__]: 81 | loss 8.3865 | lr 2.834101e-05 | 37.7826s | mfu 54.76% | micro_time0: 1.0486s | micro_time1: 1.0602s | last_micro_time: 4.7236s | optim_step_time: 2.7350s
[2024-06-22 22:15:06,695 - INFO - __main__]: 82 | loss 8.3565 | lr 2.868664e-05 | 37.9851s | mfu 54.71% | micro_time0: 1.0538s | micro_time1: 1.0633s | last_micro_time: 4.8012s | optim_step_time: 2.8764s
[2024-06-22 22:15:44,804 - INFO - __main__]: 83 | loss 8.3564 | lr 2.903226e-05 | 38.1091s | mfu 54.64% | micro_time0: 1.0575s | micro_time1: 1.0648s | last_micro_time: 4.4598s | optim_step_time: 2.2174s
[2024-06-22 22:16:22,483 - INFO - __main__]: 84 | loss 8.3496 | lr 2.937788e-05 | 37.6724s | mfu 54.64% | micro_time0: 1.0579s | micro_time1: 1.0697s | last_micro_time: 4.3674s | optim_step_time: 2.0091s
[2024-06-22 22:17:00,100 - INFO - __main__]: 85 | loss 8.2799 | lr 2.972350e-05 | 37.6231s | mfu 54.65% | micro_time0: 1.0627s | micro_time1: 1.0687s | last_micro_time: 4.3242s | optim_step_time: 2.0525s
[2024-06-22 22:17:37,961 - INFO - __main__]: 86 | loss 8.3050 | lr 3.006912e-05 | 37.8612s | mfu 54.62% | micro_time0: 1.0558s | micro_time1: 1.0659s | last_micro_time: 4.6571s | optim_step_time: 2.1289s
[2024-06-22 22:18:15,598 - INFO - __main__]: 87 | loss 8.3012 | lr 3.041475e-05 | 37.6375s | mfu 54.63% | micro_time0: 1.0569s | micro_time1: 1.0631s | last_micro_time: 4.5065s | optim_step_time: 2.1888s
[2024-06-22 22:18:53,123 - INFO - __main__]: 88 | loss 8.2616 | lr 3.076037e-05 | 37.5245s | mfu 54.65% | micro_time0: 1.0508s | micro_time1: 1.0604s | last_micro_time: 4.5622s | optim_step_time: 1.7731s
[2024-06-22 22:19:30,606 - INFO - __main__]: 89 | loss 8.2506 | lr 3.110599e-05 | 37.3973s | mfu 54.69% | micro_time0: 1.0554s | micro_time1: 1.0606s | last_micro_time: 4.4210s | optim_step_time: 2.3786s
[2024-06-22 22:20:08,117 - INFO - __main__]: 90 | loss 8.2374 | lr 3.145161e-05 | 37.5971s | mfu 54.70% | micro_time0: 1.0482s | micro_time1: 1.0599s | last_micro_time: 4.5064s | optim_step_time: 2.4283s
[2024-06-22 22:20:45,614 - INFO - __main__]: 91 | loss 8.2555 | lr 3.179724e-05 | 37.4962s | mfu 54.72% | micro_time0: 1.0529s | micro_time1: 1.0619s | last_micro_time: 4.4205s | optim_step_time: 2.2802s
[2024-06-22 22:21:23,111 - INFO - __main__]: 92 | loss 8.1965 | lr 3.214286e-05 | 37.4978s | mfu 54.74% | micro_time0: 1.0556s | micro_time1: 1.0640s | last_micro_time: 4.2797s | optim_step_time: 2.1473s
[2024-06-22 22:22:01,841 - INFO - __main__]: 93 | loss 8.2361 | lr 3.248848e-05 | 38.7300s | mfu 54.58% | micro_time0: 1.0591s | micro_time1: 1.0669s | last_micro_time: 5.4149s | optim_step_time: 3.1152s
[2024-06-22 22:22:39,270 - INFO - __main__]: 94 | loss 8.2124 | lr 3.283410e-05 | 37.4127s | mfu 54.63% | micro_time0: 1.0555s | micro_time1: 1.0641s | last_micro_time: 4.2303s | optim_step_time: 1.9984s
